ID;n_adults;n_children;weekend_nights;week_nights;meal_plan;car_parking_space;room_type;lead_time;year;month;date;market_segment;repeated_guest;previous_cancellations;previous_bookings_not_canceled;avg_room_price;special_requests;status
INN21998;1;0;0;2;Meal Plan 2;0;Room_Type 1;292;2018;7;21;Offline;0;0;0;90.0;0;0
INN00624;2;0;1;1;Meal Plan 1;0;Room_Type 4;1;2018;6;11;Online;0;0;0;136.0;2;0
INN16480;2;0;1;2;Meal Plan 1;0;Room_Type 1;23;2018;8;12;Offline;0;0;0;85.0;1;0
INN03791;2;0;1;2;Meal Plan 1;0;Room_Type 1;29;2018;10;3;Online;0;0;0;143.03;3;0
INN11933;2;0;0;3;Not Selected;0;Room_Type 1;20;2018;10;4;Online;0;0;0;129.0;0;1
INN30381;1;0;2;1;Meal Plan 1;0;Room_Type 1;1;2018;2;28;Offline;0;0;0;60.0;0;1
INN36125;3;0;0;3;Meal Plan 1;0;Room_Type 4;32;2018;3;24;Online;0;0;0;159.3;0;1
INN28724;1;0;0;2;Meal Plan 1;0;Room_Type 1;70;2018;2;26;Online;0;0;0;72.9;1;1
INN11988;2;2;0;2;Meal Plan 1;0;Room_Type 6;6;2018;2;24;Online;0;0;0;176.0;0;0
INN13793;2;0;0;2;Meal Plan 1;0;Room_Type 1;71;2018;3;4;Online;0;0;0;78.3;1;1
INN05366;1;0;1;3;Meal Plan 1;0;Room_Type 4;6;2018;11;14;Corporate;0;0;0;100.63;0;0
INN00512;2;0;2;1;Not Selected;0;Room_Type 1;67;2017;12;5;Online;0;0;0;95.4;2;0
INN15508;2;0;0;1;Not Selected;0;Room_Type 1;36;2018;6;16;Online;0;0;0;116.1;1;0
INN30409;2;0;1;3;Meal Plan 1;0;Room_Type 4;38;2018;10;3;Online;0;0;0;95.48;1;0
INN11927;3;0;0;3;Meal Plan 1;1;Room_Type 4;120;2018;7;12;Online;0;0;0;146.7;0;0
INN08387;2;0;2;1;Meal Plan 1;0;Room_Type 4;172;2018;9;18;Offline;0;0;0;90.95;1;0
INN24969;1;0;1;1;Meal Plan 1;0;Room_Type 1;4;2018;2;15;Complementary;0;0;0;0.0;1;0
INN26897;1;0;0;2;Meal Plan 1;0;Room_Type 1;19;2018;6;22;Corporate;0;0;0;90.0;0;0
INN29211;1;0;1;1;Meal Plan 2;0;Room_Type 1;3;2018;5;21;Offline;0;0;0;91.0;1;0
INN18335;1;0;0;2;Meal Plan 2;0;Room_Type 1;346;2018;9;13;Offline;0;0;0;90.0;0;0
INN10243;2;0;0;1;Meal Plan 1;0;Room_Type 1;16;2018;11;16;Online;0;0;0;84.0;0;0
INN32239;1;0;2;0;Meal Plan 1;0;Room_Type 1;0;2017;9;20;Corporate;0;0;0;65.0;0;0
INN17048;2;0;0;4;Not Selected;0;Room_Type 1;9;2018;12;28;Online;0;0;0;95.2;1;0
INN31255;2;0;2;3;Meal Plan 1;0;Room_Type 1;10;2018;12;3;Online;0;0;0;89.59;0;0
INN31186;2;0;0;4;Meal Plan 1;0;Room_Type 1;16;2018;3;29;Online;0;0;0;141.0;1;0
INN31685;2;0;0;2;Meal Plan 1;0;Room_Type 4;83;2018;8;12;Online;0;0;0;140.4;1;1
INN04412;2;0;0;4;Meal Plan 1;0;Room_Type 4;181;2018;5;11;Online;0;0;0;117.73;1;1
INN10726;2;0;0;2;Not Selected;0;Room_Type 1;8;2018;4;26;Online;0;0;0;119.0;1;0
INN32448;3;0;1;4;Meal Plan 1;0;Room_Type 4;55;2018;5;11;Online;0;0;0;150.45;2;0
INN12371;2;0;1;2;Meal Plan 1;0;Room_Type 1;59;2018;11;14;Offline;0;0;0;75.0;1;0
INN04782;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;2018;11;1;Online;0;0;0;110.0;0;1
INN11304;2;0;2;1;Meal Plan 1;0;Room_Type 4;59;2018;6;26;Online;0;0;0;119.4;1;0
INN32133;2;0;2;1;Meal Plan 1;0;Room_Type 1;143;2018;7;2;Offline;0;0;0;112.0;1;0
INN16301;2;0;0;1;Not Selected;0;Room_Type 1;1;2018;11;24;Online;0;0;0;65.6;0;0
INN22195;2;2;2;4;Meal Plan 1;0;Room_Type 2;56;2017;10;9;Online;0;0;0;137.44;0;0
INN25999;2;0;0;5;Meal Plan 1;0;Room_Type 2;124;2018;4;12;Online;0;0;0;82.13;0;0
INN08898;3;0;0;4;Meal Plan 1;0;Room_Type 4;31;2018;3;2;Online;0;0;0;117.3;1;0
INN24126;2;0;1;2;Meal Plan 1;0;Room_Type 1;31;2018;9;16;Offline;0;0;0;75.0;0;0
INN13029;2;0;2;2;Meal Plan 1;0;Room_Type 4;121;2018;5;14;Online;0;0;0;113.05;0;1
INN00992;3;0;2;2;Meal Plan 1;0;Room_Type 4;8;2018;4;16;Online;0;0;0;144.5;1;0
INN09402;1;0;0;3;Meal Plan 1;0;Room_Type 1;151;2018;1;19;Offline;0;0;0;70.67;0;0
INN19592;2;0;1;1;Meal Plan 1;1;Room_Type 1;4;2018;12;26;Corporate;0;0;0;77.0;1;0
INN01510;2;0;2;1;Meal Plan 1;0;Room_Type 1;39;2018;7;3;Online;0;0;0;117.9;0;1
INN06746;2;0;0;3;Meal Plan 1;0;Room_Type 4;16;2018;4;12;Online;0;0;0;144.67;2;0
INN30834;2;0;1;1;Meal Plan 1;0;Room_Type 1;190;2018;4;9;Offline;1;13;1;70.0;0;1
INN15308;2;0;2;0;Meal Plan 1;0;Room_Type 1;95;2018;11;20;Online;0;0;0;84.6;2;1
INN04250;2;0;2;1;Meal Plan 1;0;Room_Type 1;179;2018;10;1;Online;0;0;0;108.9;2;1
INN20099;2;0;1;2;Meal Plan 1;0;Room_Type 1;8;2018;4;8;Online;0;0;0;116.33;0;1
INN17790;2;0;1;3;Meal Plan 1;0;Room_Type 4;110;2018;9;22;Online;0;0;0;149.4;0;1
INN15416;1;0;1;2;Meal Plan 1;0;Room_Type 1;50;2018;11;18;Online;0;0;0;86.4;2;0
INN22383;2;0;0;3;Meal Plan 1;0;Room_Type 1;157;2018;6;7;Online;0;0;0;113.1;0;1
INN22984;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Offline;0;0;0;130.0;0;1
INN31476;2;0;0;4;Not Selected;0;Room_Type 1;59;2018;4;27;Online;0;0;0;99.85;0;1
INN25898;1;0;1;1;Meal Plan 1;0;Room_Type 1;32;2017;10;24;Online;0;0;0;120.0;1;0
INN34594;2;0;2;1;Meal Plan 1;0;Room_Type 1;205;2018;5;29;Offline;0;0;0;90.0;0;1
INN32116;2;0;1;2;Meal Plan 1;0;Room_Type 1;86;2018;7;1;Offline;0;0;0;86.36;0;0
INN21681;2;0;0;1;Meal Plan 1;0;Room_Type 1;14;2018;4;29;Online;0;0;0;141.0;1;0
INN15835;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;12;14;Corporate;0;0;0;65.0;0;0
INN33841;2;0;1;1;Meal Plan 1;0;Room_Type 1;174;2017;10;10;Offline;0;0;0;70.0;0;1
INN24464;2;0;0;2;Not Selected;0;Room_Type 1;240;2018;9;14;Online;0;0;0;95.4;0;1
INN11436;2;0;0;3;Meal Plan 1;0;Room_Type 1;51;2018;12;8;Online;0;0;0;68.47;1;0
INN04816;0;2;0;2;Meal Plan 1;0;Room_Type 2;195;2018;12;2;Online;0;0;0;71.22;0;1
INN11468;2;0;0;1;Not Selected;0;Room_Type 1;9;2018;2;13;Online;0;0;0;79.0;1;0
INN10941;2;0;1;2;Meal Plan 1;0;Room_Type 1;233;2018;10;14;Offline;0;0;0;90.0;0;1
INN06531;2;0;2;1;Meal Plan 1;0;Room_Type 1;62;2018;9;11;Online;0;0;0;135.9;0;1
INN14023;2;1;2;2;Meal Plan 1;0;Room_Type 4;103;2018;4;17;Online;0;0;0;70.03;0;0
INN16645;2;0;0;3;Meal Plan 1;0;Room_Type 1;177;2018;6;30;Offline;0;0;0;72.25;1;0
INN08110;3;0;2;4;Meal Plan 1;0;Room_Type 4;70;2018;7;3;Online;0;0;0;150.3;0;1
INN29893;1;0;2;2;Meal Plan 1;0;Room_Type 1;163;2018;6;5;Offline;0;0;0;100.0;0;1
INN17056;2;0;0;3;Meal Plan 1;0;Room_Type 1;56;2018;11;3;Online;0;0;0;86.4;0;0
INN16764;3;0;2;2;Meal Plan 1;0;Room_Type 4;48;2018;10;15;Online;0;0;0;158.4;0;0
INN02811;2;0;1;0;Meal Plan 1;1;Room_Type 4;3;2018;6;20;Complementary;0;0;0;0.0;3;0
INN31591;3;0;2;3;Meal Plan 1;0;Room_Type 4;242;2018;10;7;Online;0;0;0;150.45;0;1
INN36035;2;0;1;3;Meal Plan 1;0;Room_Type 1;50;2018;4;11;Online;0;0;0;72.75;1;0
INN22485;2;0;0;2;Meal Plan 1;0;Room_Type 1;315;2018;12;2;Offline;0;0;0;52.0;0;0
INN13346;1;0;0;3;Meal Plan 1;0;Room_Type 1;97;2017;12;29;Offline;0;0;0;62.0;1;0
INN13223;2;0;2;0;Not Selected;0;Room_Type 1;29;2018;9;18;Online;0;0;0;122.55;0;1
INN28369;2;0;2;2;Meal Plan 1;0;Room_Type 1;54;2018;11;11;Online;0;0;0;90.1;1;0
INN34676;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2017;10;20;Online;0;0;0;139.0;0;0
INN17302;2;0;0;3;Not Selected;0;Room_Type 1;1;2018;12;13;Online;0;0;0;78.0;1;0
INN27956;2;1;1;2;Meal Plan 1;0;Room_Type 6;4;2017;9;14;Offline;0;0;0;211.33;1;0
INN36090;2;0;1;1;Meal Plan 1;0;Room_Type 1;121;2018;7;23;Online;0;0;0;105.3;0;0
INN13000;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;2017;10;2;Offline;0;0;0;100.0;0;1
INN06042;1;0;4;8;Meal Plan 1;0;Room_Type 1;307;2018;12;8;Online;0;0;0;73.95;0;1
INN13564;2;0;1;2;Meal Plan 1;0;Room_Type 1;19;2018;5;2;Online;0;0;0;130.0;0;0
INN24722;1;0;0;2;Meal Plan 1;0;Room_Type 1;103;2018;4;19;Offline;0;0;0;115.0;0;1
INN07497;2;0;0;3;Meal Plan 1;0;Room_Type 1;19;2017;10;6;Offline;1;1;0;90.0;0;0
INN13713;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;109.0;0;0
INN11208;2;2;1;3;Meal Plan 1;0;Room_Type 6;176;2018;10;24;Online;0;0;0;169.88;3;0
INN23143;2;0;1;1;Not Selected;0;Room_Type 1;26;2018;4;18;Online;0;0;0;89.0;1;0
INN13813;2;0;1;2;Not Selected;0;Room_Type 1;198;2018;4;22;Online;0;0;0;73.46;1;0
INN28438;3;0;1;1;Meal Plan 1;0;Room_Type 1;33;2018;9;10;Offline;0;0;0;120.6;0;0
INN28072;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2017;10;2;Offline;0;0;0;100.0;0;0
INN13360;2;0;0;3;Not Selected;0;Room_Type 1;132;2018;7;7;Online;0;0;0;139.0;0;1
INN19854;2;0;1;1;Meal Plan 1;0;Room_Type 1;89;2018;12;10;Online;0;0;0;104.0;2;0
INN18485;2;2;2;0;Meal Plan 1;0;Room_Type 6;134;2018;7;24;Online;0;0;0;177.3;0;1
INN04663;2;0;2;3;Meal Plan 1;0;Room_Type 1;22;2017;9;4;Online;0;0;0;75.6;0;0
INN33698;2;0;0;2;Not Selected;0;Room_Type 1;1;2018;8;2;Online;0;0;0;124.0;1;0
INN18159;2;0;0;4;Meal Plan 1;0;Room_Type 1;254;2018;10;12;Online;0;0;0;92.28;1;1
INN35712;2;0;1;1;Meal Plan 2;0;Room_Type 1;247;2018;6;6;Offline;0;0;0;115.0;1;1
INN20479;2;0;2;1;Meal Plan 1;0;Room_Type 4;2;2017;9;20;Offline;0;0;0;75.0;0;0
INN12923;2;0;0;1;Meal Plan 1;0;Room_Type 1;4;2018;7;15;Online;0;0;0;151.0;1;0
INN15925;2;0;0;3;Meal Plan 1;0;Room_Type 4;172;2018;8;25;Online;0;0;0;109.8;0;1
INN34736;1;0;0;3;Meal Plan 1;0;Room_Type 1;58;2018;1;27;Offline;0;0;0;80.67;1;0
INN23946;1;0;1;1;Meal Plan 1;0;Room_Type 1;0;2017;11;9;Corporate;1;0;2;65.0;0;0
INN21363;2;0;0;4;Meal Plan 1;0;Room_Type 1;217;2018;5;25;Online;0;0;0;90.1;2;1
INN03452;2;0;0;2;Not Selected;0;Room_Type 1;82;2018;12;9;Online;0;0;0;79.2;1;0
INN13807;2;0;0;2;Meal Plan 1;0;Room_Type 1;61;2017;10;28;Online;0;0;0;89.25;2;0
INN03443;3;0;2;3;Meal Plan 1;1;Room_Type 4;161;2018;8;14;Online;0;0;0;145.85;2;1
INN22017;2;1;0;3;Meal Plan 1;0;Room_Type 6;29;2018;6;9;Online;0;0;0;217.1;2;0
INN26580;2;0;0;1;Not Selected;0;Room_Type 1;6;2018;3;4;Online;0;0;0;100.0;0;0
INN17924;2;0;2;3;Meal Plan 1;0;Room_Type 4;115;2018;4;29;Online;0;0;0;104.55;1;1
INN20982;2;0;1;3;Meal Plan 1;0;Room_Type 4;45;2018;9;5;Online;0;0;0;99.18;0;0
INN25183;2;0;0;2;Meal Plan 1;0;Room_Type 4;18;2018;9;15;Online;0;0;0;174.0;0;1
INN15809;2;0;1;3;Meal Plan 1;0;Room_Type 1;107;2018;6;13;Online;0;0;0;87.67;1;0
INN18648;2;0;0;4;Meal Plan 1;1;Room_Type 1;30;2018;3;8;Online;0;0;0;92.9;1;0
INN33298;2;0;0;2;Meal Plan 1;0;Room_Type 1;40;2018;12;16;Online;0;0;0;106.0;1;0
INN26984;2;0;0;1;Meal Plan 1;0;Room_Type 1;443;2018;4;29;Offline;0;0;0;65.0;0;1
INN02067;2;0;0;1;Meal Plan 1;0;Room_Type 1;23;2018;12;16;Online;0;0;0;104.0;0;0
INN16114;2;0;2;3;Meal Plan 1;0;Room_Type 1;65;2018;4;1;Online;0;0;0;88.91;1;0
INN27236;1;0;1;2;Meal Plan 1;0;Room_Type 5;199;2018;9;12;Corporate;0;0;0;106.0;0;1
INN24449;2;1;1;1;Meal Plan 1;0;Room_Type 1;195;2018;8;13;Online;0;0;0;130.5;1;1
INN06811;2;0;1;2;Meal Plan 1;0;Room_Type 1;28;2018;2;26;Online;0;0;0;70.04;1;0
INN12630;2;0;0;4;Meal Plan 1;0;Room_Type 1;23;2018;2;10;Online;0;0;0;72.8;0;1
INN25722;2;0;0;2;Meal Plan 1;0;Room_Type 1;86;2017;9;24;Offline;0;0;0;105.0;0;0
INN27397;1;0;1;1;Not Selected;0;Room_Type 1;79;2018;3;26;Online;0;0;0;85.5;0;0
INN32838;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;101.5;0;0
INN10289;1;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Offline;0;0;0;80.0;0;1
INN25513;2;0;1;2;Meal Plan 1;0;Room_Type 1;418;2018;9;26;Offline;0;0;0;75.0;0;1
INN19673;2;1;1;2;Meal Plan 1;0;Room_Type 1;68;2018;4;11;Offline;0;0;0;90.0;2;0
INN21358;1;0;2;6;Meal Plan 1;0;Room_Type 1;115;2018;2;27;Offline;0;0;0;64.75;0;1
INN19504;3;0;1;4;Meal Plan 1;0;Room_Type 4;71;2018;6;1;Offline;0;0;0;115.6;0;1
INN01052;2;0;0;4;Meal Plan 1;0;Room_Type 1;100;2018;9;28;Online;0;0;0;100.0;0;1
INN04424;1;0;1;1;Meal Plan 1;0;Room_Type 1;118;2018;6;6;Offline;0;0;0;110.0;0;0
INN19659;2;0;1;2;Meal Plan 1;0;Room_Type 1;228;2018;5;6;Online;0;0;0;72.22;0;1
INN14788;3;0;2;3;Meal Plan 1;0;Room_Type 4;16;2018;12;18;Online;0;0;0;130.9;1;0
INN07854;2;2;0;3;Meal Plan 1;1;Room_Type 6;142;2018;8;3;Online;0;0;0;186.3;1;0
INN04658;2;0;0;3;Meal Plan 1;0;Room_Type 1;131;2018;8;3;Offline;0;0;0;87.03;3;0
INN22223;2;0;0;5;Meal Plan 1;0;Room_Type 4;140;2018;8;9;Offline;0;0;0;82.45;0;0
INN27972;2;0;2;0;Not Selected;0;Room_Type 1;31;2018;8;28;Online;0;0;0;103.05;0;0
INN27550;1;0;0;4;Meal Plan 1;0;Room_Type 4;8;2018;4;5;Online;0;0;0;92.17;1;0
INN11545;1;0;0;2;Meal Plan 1;0;Room_Type 1;103;2018;4;19;Offline;0;0;0;115.0;0;1
INN31307;2;0;1;2;Meal Plan 1;0;Room_Type 1;86;2018;5;20;Offline;0;0;0;65.0;1;0
INN08547;2;0;1;2;Meal Plan 1;0;Room_Type 1;305;2018;11;4;Offline;0;0;0;89.0;0;1
INN13843;2;0;0;1;Not Selected;0;Room_Type 1;36;2018;6;1;Online;0;0;0;89.1;2;0
INN03640;1;0;0;2;Meal Plan 1;0;Room_Type 1;86;2017;9;24;Offline;0;0;0;87.5;0;0
INN25719;2;0;2;1;Meal Plan 1;0;Room_Type 1;144;2018;4;24;Offline;0;0;0;71.0;0;0
INN05024;2;0;0;1;Meal Plan 1;0;Room_Type 1;159;2018;2;13;Offline;0;0;0;70.0;0;0
INN34972;2;0;2;2;Meal Plan 1;0;Room_Type 1;19;2018;9;10;Offline;0;0;0;95.0;0;0
INN24042;2;0;0;4;Meal Plan 1;0;Room_Type 4;231;2018;6;8;Online;0;0;0;115.2;1;1
INN00466;2;0;1;2;Meal Plan 2;0;Room_Type 1;309;2018;5;13;Online;0;0;0;101.0;0;1
INN03856;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;3;1;Online;0;0;0;89.0;0;0
INN28556;2;0;1;0;Meal Plan 1;0;Room_Type 1;166;2018;6;26;Online;0;0;0;96.3;1;0
INN26401;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;105.0;0;0
INN19646;2;0;2;1;Meal Plan 1;0;Room_Type 1;252;2018;10;15;Online;0;0;0;106.3;0;1
INN00263;2;0;1;3;Meal Plan 1;0;Room_Type 4;25;2017;9;14;Online;0;0;0;78.54;1;0
INN01282;1;0;0;2;Not Selected;0;Room_Type 1;7;2018;10;19;Online;0;0;0;103.18;1;0
INN08201;2;0;2;1;Meal Plan 1;0;Room_Type 1;14;2017;12;5;Offline;0;0;0;69.0;1;0
INN18049;2;0;0;2;Meal Plan 1;0;Room_Type 1;31;2018;2;4;Corporate;0;0;0;77.0;0;0
INN02233;2;0;2;1;Meal Plan 1;0;Room_Type 4;126;2018;5;7;Online;0;0;0;114.3;0;0
INN05095;2;0;0;3;Meal Plan 1;1;Room_Type 4;4;2018;1;26;Online;0;0;0;117.0;1;0
INN06167;2;0;1;3;Meal Plan 1;1;Room_Type 1;71;2017;12;24;Online;0;0;0;105.3;1;0
INN25355;2;0;0;4;Meal Plan 1;0;Room_Type 1;42;2018;11;2;Online;0;0;0;91.8;1;0
INN06306;2;0;0;1;Meal Plan 1;0;Room_Type 1;20;2018;9;21;Offline;0;0;0;85.5;0;0
INN20892;2;0;1;2;Meal Plan 1;0;Room_Type 1;46;2018;9;5;Online;0;0;0;102.0;1;0
INN35679;1;0;1;2;Meal Plan 1;0;Room_Type 1;20;2018;9;19;Corporate;0;0;0;119.0;0;0
INN12349;2;0;0;3;Meal Plan 1;0;Room_Type 1;213;2018;6;7;Offline;0;0;0;130.0;0;1
INN07070;2;0;0;2;Meal Plan 1;0;Room_Type 1;122;2018;4;15;Online;0;0;0;85.0;0;1
INN28764;2;0;2;3;Meal Plan 1;0;Room_Type 1;82;2018;11;4;Online;0;0;0;122.76;2;0
INN24920;2;1;0;1;Meal Plan 1;0;Room_Type 1;63;2018;7;23;Online;0;0;0;121.5;2;0
INN18913;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;2017;10;2;Offline;0;0;0;100.0;0;0
INN27853;2;0;2;4;Meal Plan 1;0;Room_Type 2;296;2017;10;24;Online;0;0;0;56.01;0;1
INN17104;3;0;2;2;Meal Plan 1;0;Room_Type 4;83;2018;12;23;Online;0;0;0;119.0;2;0
INN27405;1;0;1;2;Meal Plan 1;0;Room_Type 1;0;2017;7;27;Corporate;0;0;0;65.0;0;0
INN14255;2;0;0;3;Meal Plan 1;0;Room_Type 1;15;2018;12;7;Online;0;0;0;106.33;0;0
INN23749;2;0;1;1;Not Selected;0;Room_Type 1;268;2018;10;1;Online;0;0;0;95.4;0;1
INN00601;2;0;0;2;Not Selected;0;Room_Type 1;6;2018;2;26;Online;0;0;0;79.0;0;1
INN17437;2;0;2;2;Meal Plan 2;0;Room_Type 4;166;2018;7;24;Offline;0;0;0;107.95;0;1
INN16352;2;0;0;3;Meal Plan 2;0;Room_Type 1;34;2017;9;23;Offline;0;0;0;224.67;0;1
INN05016;2;0;1;1;Meal Plan 2;0;Room_Type 5;96;2017;9;28;Online;0;0;0;138.0;0;1
INN32274;2;0;2;5;Meal Plan 2;0;Room_Type 1;84;2018;5;19;Offline;0;0;0;106.25;0;1
INN22597;1;0;0;1;Not Selected;0;Room_Type 1;37;2018;5;13;Online;0;0;0;116.1;0;0
INN23883;2;0;2;3;Meal Plan 1;0;Room_Type 4;141;2018;6;10;Online;0;0;0;116.62;0;1
INN24067;2;0;0;2;Not Selected;1;Room_Type 1;10;2017;8;20;Online;0;0;0;90.0;2;0
INN30659;2;0;1;1;Meal Plan 1;0;Room_Type 1;14;2017;10;19;Online;0;0;0;126.0;2;0
INN12989;2;0;1;3;Meal Plan 1;0;Room_Type 1;43;2018;3;14;Online;0;0;0;81.9;1;0
INN31664;2;0;0;1;Meal Plan 1;0;Room_Type 4;63;2018;11;18;Online;0;0;0;102.6;0;1
INN14259;2;0;0;3;Meal Plan 1;0;Room_Type 1;176;2018;9;8;Offline;0;0;0;125.1;0;1
INN24427;2;0;0;2;Not Selected;0;Room_Type 1;18;2018;4;12;Online;0;0;0;119.0;1;0
INN03445;2;0;0;1;Meal Plan 1;0;Room_Type 4;31;2018;3;1;Online;0;0;0;106.4;1;1
INN23605;2;0;1;3;Meal Plan 1;0;Room_Type 4;92;2018;4;7;Offline;0;0;0;90.95;0;0
INN18799;1;0;1;0;Meal Plan 1;0;Room_Type 1;6;2018;12;26;Corporate;1;0;6;65.0;1;0
INN05629;2;0;1;2;Meal Plan 1;0;Room_Type 4;39;2017;10;12;Online;0;0;0;83.16;2;0
INN11344;2;1;0;1;Not Selected;0;Room_Type 1;1;2018;10;5;Online;0;0;0;140.0;0;0
INN00456;2;0;0;5;Meal Plan 1;0;Room_Type 1;230;2018;9;6;Online;0;0;0;137.0;1;1
INN22700;2;0;1;3;Meal Plan 1;0;Room_Type 1;184;2018;10;17;Online;0;0;0;90.9;2;0
INN06990;2;0;0;3;Meal Plan 1;0;Room_Type 1;17;2017;10;1;Online;0;0;0;113.33;2;0
INN27741;3;0;0;1;Meal Plan 1;0;Room_Type 4;10;2018;3;29;Online;0;0;0;137.0;0;1
INN34577;2;0;1;2;Meal Plan 2;0;Room_Type 1;418;2018;9;26;Offline;0;0;0;107.0;0;1
INN34894;2;0;0;3;Meal Plan 1;0;Room_Type 4;8;2018;6;29;Online;0;0;0;159.33;1;1
INN34765;2;0;1;1;Meal Plan 1;0;Room_Type 1;1;2017;10;10;Offline;0;0;0;116.0;1;0
INN14863;2;0;0;3;Meal Plan 1;0;Room_Type 4;127;2018;10;12;Online;0;0;0;132.3;2;1
INN33270;2;0;1;3;Meal Plan 1;0;Room_Type 1;60;2017;10;12;Offline;0;0;0;65.0;1;0
INN20799;3;0;0;2;Meal Plan 1;1;Room_Type 4;38;2018;7;19;Online;0;0;0;159.3;2;0
INN12929;3;0;2;7;Meal Plan 1;0;Room_Type 7;13;2018;7;13;Online;0;0;0;265.44;2;0
INN23761;1;0;1;1;Meal Plan 1;0;Room_Type 1;93;2018;6;20;Online;0;0;0;126.9;1;0
INN01614;2;0;0;2;Meal Plan 1;0;Room_Type 1;0;2018;9;16;Offline;0;0;0;95.0;0;0
INN18514;3;0;1;1;Meal Plan 1;0;Room_Type 1;169;2018;8;22;Online;0;0;0;137.7;0;1
INN02916;2;0;0;2;Meal Plan 1;0;Room_Type 1;68;2017;9;29;Offline;0;0;0;48.0;0;0
INN23833;2;0;0;1;Meal Plan 1;1;Room_Type 1;82;2017;9;5;Online;0;0;0;98.25;2;0
INN25295;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2018;6;2;Corporate;0;0;0;100.0;0;0
INN18593;2;0;0;3;Meal Plan 1;0;Room_Type 1;4;2018;2;16;Offline;0;0;0;80.0;0;0
INN20700;1;0;0;4;Meal Plan 1;0;Room_Type 4;92;2018;6;1;Online;0;0;0;132.6;2;0
INN13663;1;0;0;1;Meal Plan 1;0;Room_Type 1;163;2018;10;15;Offline;0;0;0;115.0;0;1
INN01615;2;0;2;2;Not Selected;0;Room_Type 1;57;2018;3;12;Online;0;0;0;45.9;0;0
INN20133;2;0;0;1;Meal Plan 1;1;Room_Type 1;1;2018;1;15;Online;0;0;0;98.3;1;0
INN09748;2;0;1;1;Meal Plan 1;0;Room_Type 1;7;2018;4;23;Online;0;0;0;131.0;2;0
INN22590;2;0;0;3;Meal Plan 1;0;Room_Type 1;188;2018;8;3;Online;0;0;0;105.3;1;1
INN27855;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;2017;8;14;Offline;0;0;0;109.0;0;0
INN09918;1;0;0;1;Meal Plan 1;0;Room_Type 1;2;2018;1;14;Corporate;0;0;0;66.0;0;0
INN03086;2;0;2;1;Meal Plan 1;0;Room_Type 1;72;2018;4;3;Online;0;0;0;87.3;2;0
INN15081;2;0;0;3;Meal Plan 1;0;Room_Type 4;52;2017;11;19;Offline;0;0;0;60.0;1;0
INN12013;1;0;2;2;Meal Plan 1;0;Room_Type 1;249;2018;10;22;Online;0;0;0;80.75;0;1
INN32468;2;0;0;3;Meal Plan 1;0;Room_Type 1;240;2018;8;24;Online;0;0;0;105.3;1;1
INN12519;3;0;2;2;Meal Plan 1;0;Room_Type 4;36;2018;10;9;Online;0;0;0;171.9;3;0
INN07246;1;0;1;1;Meal Plan 1;0;Room_Type 1;13;2017;10;19;Corporate;0;0;0;65.0;0;0
INN18488;3;0;0;3;Meal Plan 1;0;Room_Type 4;53;2018;4;7;Online;0;0;0;137.7;1;0
INN05411;2;0;1;2;Meal Plan 1;0;Room_Type 4;74;2018;12;26;Online;0;0;0;102.6;1;0
INN06993;2;2;2;3;Meal Plan 1;0;Room_Type 2;252;2018;8;14;Online;0;0;0;163.63;1;1
INN13239;2;0;0;2;Meal Plan 2;0;Room_Type 1;63;2017;9;4;Offline;0;0;0;116.0;0;0
INN24330;2;0;2;3;Meal Plan 1;0;Room_Type 1;212;2018;5;20;Offline;0;0;0;78.0;0;1
INN10277;2;1;0;2;Meal Plan 1;0;Room_Type 4;11;2017;12;11;Complementary;0;0;0;0.0;2;0
INN18521;2;0;1;0;Meal Plan 1;0;Room_Type 7;9;2018;9;11;Complementary;0;0;0;0.0;2;0
INN20502;2;0;2;2;Meal Plan 1;0;Room_Type 1;57;2018;12;2;Online;0;0;0;88.4;1;0
INN08192;2;0;2;1;Meal Plan 1;0;Room_Type 1;30;2018;2;28;Offline;0;0;0;72.0;1;0
INN24872;2;0;1;2;Not Selected;0;Room_Type 1;99;2018;9;12;Online;0;0;0;125.1;0;1
INN26803;1;0;0;2;Meal Plan 1;0;Room_Type 4;2;2018;11;2;Aviation;0;0;0;94.0;0;0
INN12374;2;0;2;3;Meal Plan 1;0;Room_Type 4;68;2018;4;17;Offline;0;0;0;90.95;0;0
INN24162;2;0;1;3;Meal Plan 2;0;Room_Type 1;210;2017;10;8;Offline;0;0;0;86.0;0;1
